id,1,2,3,4,5,6,7,8,9,10,11,12,13,14
CID0_SID1_PID563_MGID5_CAT116-CAT225-CAT3105,30.0,30.0,40.0,60.0,70.0,30.0,30.0,40.0,30.0,40.0,50.0,20.0,30.0,30.0
CID0_SID1_PID578_MGID6_CAT14-CAT253-CAT358,100.0,70.0,60.0,70.0,150.0,130.0,80.0,110.0,120.0,130.0,100.0,170.0,90.0,130.0
CID0_SID1_PID58_MGID5_CAT115-CAT242-CAT389,40.0,40.0,160.0,90.0,90.0,80.0,120.0,120.0,20.0,190.0,120.0,110.0,140.0,90.0
CID0_SID1_PID592_MGID5_CAT115-CAT243-CAT311,70.0,50.0,40.0,80.0,120.0,40.0,80.0,110.0,40.0,100.0,70.0,110.0,70.0,80.0
CID0_SID1_PID596_MGID2_CAT129-CAT276-CAT360,120.0,290.0,340.0,500.0,120.0,260.0,170.0,160.0,210.0,110.0,280.0,180.0,140.0,110.0
CID0_SID1_PID60_MGID6_CAT121-CAT261-CAT3224,30.0,60.0,40.0,40.0,90.0,70.0,30.0,70.0,70.0,50.0,60.0,80.0,90.0,60.0
CID0_SID1_PID622_MGID6_CAT121-CAT261-CAT3178,60.0,40.0,30.0,70.0,110.0,40.0,50.0,20.0,60.0,20.0,90.0,90.0,70.0,50.0
CID0_SID1_PID627_MGID4_CAT113-CAT21-CAT3214,0.0,30.0,30.0,30.0,20.0,20.0,10.0,40.0,10.0,30.0,10.0,30.0,20.0,0.0
CID0_SID1_PID628_MGID6_CAT121-CAT261-CAT316,10.0,30.0,40.0,40.0,50.0,10.0,50.0,40.0,40.0,20.0,80.0,40.0,60.0,10.0
CID0_SID1_PID62_MGID0_CAT128-CAT252-CAT361,30.0,40.0,190.0,160.0,120.0,0.0,0.0,0.0,50.0,40.0,60.0,50.0,100.0,20.0
CID0_SID1_PID631_MGID5_CAT116-CAT225-CAT3103,70.0,70.0,100.0,150.0,150.0,100.0,140.0,80.0,110.0,40.0,48.0,120.0,120.0,90.0
CID0_SID1_PID633_MGID5_CAT116-CAT225-CAT3105,70.0,30.0,8.0,47.0,70.0,40.0,70.0,50.0,50.0,20.0,60.0,60.0,30.0,80.0
CID0_SID1_PID634_MGID5_CAT116-CAT225-CAT399,40.0,18.0,80.0,100.0,90.0,30.0,130.0,40.0,50.0,40.0,70.0,60.0,50.0,40.0
CID0_SID1_PID635_MGID5_CAT116-CAT227-CAT3104,90.0,50.0,60.0,50.0,110.0,50.0,100.0,90.0,50.0,50.0,50.0,67.0,90.0,90.0
CID0_SID1_PID636_MGID5_CAT116-CAT225-CAT3106,60.0,20.0,20.0,0.0,40.0,40.0,60.0,20.0,30.0,20.0,30.0,20.0,50.0,30.0
CID0_SID1_PID638_MGID5_CAT116-CAT225-CAT394,80.0,90.0,100.0,110.0,70.0,60.0,50.0,60.0,60.0,80.0,130.0,90.0,90.0,110.0
CID0_SID1_PID63_MGID0_CAT128-CAT252-CAT3169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,50.0,90.0,40.0
CID0_SID1_PID644_MGID4_CAT123-CAT210-CAT317,190.0,200.0,180.0,220.00000000000003,290.0,140.0,240.0,240.0,180.0,180.0,200.0,130.0,210.0,110.0
CID0_SID1_PID653_MGID1_CAT17-CAT217-CAT354,40.0,60.0,30.0,40.0,80.0,50.0,50.0,50.0,50.0,50.0,70.0,10.0,60.0,55.00000000000001
CID0_SID1_PID663_MGID6_CAT110-CAT233-CAT3186,40.0,50.0,50.0,50.0,40.0,20.0,10.0,77.0,30.0,20.0,70.0,50.0,0.0,10.0
CID0_SID1_PID670_MGID2_CAT131-CAT279-CAT3227,80.0,0.0,120.0,60.0,110.0,40.0,60.0,50.0,90.0,60.0,30.0,40.0,90.0,30.0
CID0_SID1_PID686_MGID2_CAT10-CAT221-CAT3221,110.0,110.0,130.0,150.0,110.0,20.0,90.0,100.0,60.0,100.0,140.0,90.0,170.0,90.0
CID0_SID1_PID691_MGID6_CAT121-CAT264-CAT319,540.0,630.0,710.0,690.0,750.0,540.0,650.0,570.0,420.0,570.0,650.0,550.0,850.0,610.0
CID0_SID1_PID6_MGID6_CAT120-CAT250-CAT3170,170.0,150.0,50.0,160.0,140.0,170.0,120.0,50.0,0.0,70.0,190.0,240.0,110.0,200.0
CID0_SID1_PID706_MGID4_CAT127-CAT20-CAT30,30.0,30.0,40.0,30.0,70.0,50.0,60.0,40.0,50.0,10.0,50.0,40.0,50.0,20.0
CID0_SID1_PID70_MGID6_CAT14-CAT228-CAT381,620.0,710.0,770.0,910.0,620.0,700.0,610.0,310.0,390.0,580.0,560.0,470.0,690.0,560.0
CID0_SID1_PID711_MGID4_CAT127-CAT237-CAT3126,20.0,60.0,110.0,60.0,120.0,80.0,120.0,80.0,30.0,70.0,90.0,30.0,80.0,90.0
CID0_SID1_PID717_MGID5_CAT116-CAT225-CAT3103,60.0,80.0,120.0,70.0,110.0,50.0,90.0,90.0,50.0,60.0,50.0,30.0,67.0,110.0
CID0_SID1_PID719_MGID6_CAT110-CAT257-CAT3205,40.0,40.0,40.0,100.0,30.0,40.0,40.0,50.0,80.0,30.0,70.0,70.0,80.0,50.0
CID0_SID1_PID738_MGID6_CAT14-CAT228-CAT381,10.0,10.0,47.0,60.0,30.0,40.0,30.0,70.0,20.0,50.0,10.0,110.0,60.0,80.0
CID0_SID1_PID740_MGID2_CAT129-CAT276-CAT360,90.0,130.0,120.0,160.0,230.0,80.0,140.0,100.0,130.0,100.0,140.0,170.0,250.0,120.0
CID0_SID1_PID74_MGID6_CAT121-CAT261-CAT316,70.0,50.0,80.0,120.0,110.0,80.0,70.0,50.0,80.0,70.0,150.0,60.0,107.0,90.0
CID0_SID1_PID764_MGID5_CAT118-CAT280-CAT3111,60.0,80.0,70.0,40.0,70.0,70.0,30.0,90.0,80.0,110.0,60.0,80.0,90.0,60.0
CID0_SID1_PID765_MGID5_CAT118-CAT280-CAT3112,30.0,40.0,30.0,40.0,20.0,90.0,40.0,50.0,40.0,20.0,60.0,70.0,40.0,80.0
CID0_SID1_PID768_MGID0_CAT15-CAT25-CAT36,30.0,90.0,120.0,120.0,90.0,70.0,0.0,40.0,0.0,160.0,170.0,0.0,20.0,0.0
CID0_SID1_PID769_MGID6_CAT120-CAT268-CAT3176,110.0,160.0,180.0,180.0,150.0,190.0,170.0,110.0,100.0,110.0,180.0,140.0,120.0,240.0
CID0_SID1_PID76_MGID6_CAT18-CAT229-CAT3113,270.0,130.0,190.0,180.0,230.0,140.0,150.0,190.0,10.0,220.00000000000003,150.0,200.0,40.0,160.0
CID0_SID1_PID775_MGID6_CAT14-CAT228-CAT3167,280.0,270.0,350.0,500.0,450.0,290.0,90.0,50.0,180.0,260.0,400.0,320.0,310.0,380.0
CID0_SID1_PID783_MGID5_CAT122-CAT281-CAT356,100.0,130.0,10.0,200.0,200.0,170.0,190.0,190.0,130.0,100.0,140.0,160.0,290.0,360.0
CID0_SID1_PID793_MGID3_CAT114-CAT240-CAT3146,70.0,50.0,70.0,20.0,100.0,30.0,80.0,50.0,60.0,60.0,120.0,120.0,110.0,170.0
CID0_SID1_PID796_MGID6_CAT14-CAT228-CAT31,160.0,190.0,280.0,330.0,270.0,270.0,210.0,200.0,200.0,230.0,300.0,360.0,250.0,460.0
CID0_SID1_PID79_MGID6_CAT14-CAT228-CAT310,40.0,10.0,30.0,50.0,80.0,30.0,20.0,10.0,10.0,30.0,40.0,40.0,70.0,20.0
CID0_SID1_PID7_MGID2_CAT131-CAT279-CAT3228,30.0,50.0,70.0,40.0,40.0,40.0,40.0,70.0,50.0,20.0,50.0,80.0,40.0,50.0
CID0_SID1_PID806_MGID6_CAT121-CAT264-CAT3184,50.0,30.0,40.0,90.0,70.0,50.0,20.0,60.0,20.0,0.0,70.0,120.0,60.0,30.0
CID0_SID1_PID810_MGID6_CAT14-CAT228-CAT3168,150.0,90.0,120.0,160.0,150.0,250.0,230.0,150.0,100.0,150.0,160.0,190.0,240.0,150.0
CID0_SID1_PID816_MGID4_CAT127-CAT20-CAT30,30.0,30.0,30.0,30.0,60.0,50.0,40.0,40.0,60.0,30.0,30.0,20.0,50.0,50.0
CID0_SID1_PID822_MGID6_CAT120-CAT250-CAT3183,60.0,47.0,57.00000000000001,90.0,90.0,100.0,120.0,80.0,40.0,80.0,40.0,120.0,80.0,50.0
CID0_SID1_PID829_MGID3_CAT111-CAT235-CAT371,60.0,40.0,20.0,40.0,60.0,40.0,70.0,50.0,40.0,10.0,20.0,40.0,10.0,0.0
CID0_SID1_PID830_MGID1_CAT17-CAT216-CAT344,20.0,20.0,10.0,10.0,0.0,20.0,60.0,0.0,10.0,0.0,10.0,0.0,10.0,10.0
CID0_SID1_PID834_MGID0_CAT128-CAT272-CAT3154,120.0,290.0,300.0,170.0,120.0,170.0,210.0,220.00000000000003,440.00000000000006,280.0,410.0,290.0,210.0,310.0
CID0_SID1_PID841_MGID2_CAT10-CAT213-CAT327,0.0,30.0,110.0,80.0,110.0,80.0,90.0,70.0,30.0,20.0,50.0,20.0,20.0,30.0
CID0_SID1_PID843_MGID6_CAT14-CAT228-CAT3167,100.0,60.0,150.0,90.0,80.0,100.0,100.0,110.0,90.0,80.0,80.0,80.0,130.0,100.0
CID0_SID1_PID847_MGID6_CAT120-CAT250-CAT3229,65.0,30.0,80.0,60.0,90.0,88.00000000000001,40.0,50.0,70.0,60.0,80.0,50.0,107.0,55.99999999999999
CID0_SID1_PID858_MGID5_CAT115-CAT243-CAT311,20.0,27.0,70.0,30.0,40.0,20.0,40.0,50.0,50.0,500.0,540.0,500.0,514.0,30.0
CID0_SID1_PID90_MGID6_CAT14-CAT253-CAT377,0.0,30.0,80.0,50.0,180.0,20.0,10.0,40.0,50.0,120.0,290.0,90.0,30.0,280.0
CID0_SID1_PID94_MGID6_CAT14-CAT228-CAT3216,30.0,30.0,40.0,50.0,80.0,40.0,40.0,50.0,80.0,60.0,60.0,50.0,100.0,30.0
CID0_SID1_PID99_MGID6_CAT18-CAT229-CAT3115,47.0,20.0,230.0,30.0,90.0,40.0,0.0,50.0,90.0,60.0,70.0,90.0,100.0,70.0
CID0_SID1_PID9_MGID2_CAT131-CAT279-CAT3232,60.0,30.0,20.0,60.0,80.0,0.0,60.0,80.0,30.0,20.0,20.0,40.0,60.0,40.0
CID0_SID2_PID104_MGID6_CAT120-CAT250-CAT32,270.0,170.0,160.0,220.00000000000003,260.0,220.00000000000003,300.0,270.0,260.0,320.0,400.0,470.0,360.0,280.0
CID0_SID2_PID115_MGID6_CAT110-CAT233-CAT3181,70.0,50.0,50.0,100.0,60.0,70.0,38.0,60.0,10.0,60.0,80.0,80.0,90.0,20.0
CID0_SID2_PID118_MGID6_CAT14-CAT228-CAT3180,140.0,120.0,120.0,200.0,160.0,60.0,100.0,100.0,120.0,70.0,130.0,140.0,120.0,120.0
CID0_SID2_PID11_MGID5_CAT118-CAT280-CAT386,110.0,30.0,60.0,40.0,80.0,50.0,30.0,60.0,80.0,70.0,60.0,70.0,50.0,60.0
CID0_SID2_PID122_MGID6_CAT120-CAT268-CAT3127,50.0,140.0,160.0,150.0,210.0,230.0,210.0,250.0,150.0,170.0,120.0,110.0,270.0,130.0
CID0_SID2_PID127_MGID6_CAT120-CAT258-CAT3172,130.0,70.0,120.0,80.0,110.0,70.0,140.0,10.0,90.0,70.0,30.0,110.0,80.0,30.0
CID0_SID2_PID129_MGID6_CAT110-CAT233-CAT3181,10.0,90.0,90.0,50.0,20.0,0.0,0.0,40.0,160.0,50.0,70.0,0.0,0.0,50.0
CID0_SID2_PID12_MGID5_CAT118-CAT280-CAT386,20.0,27.0,18.0,40.0,10.0,50.0,40.0,30.0,50.0,30.0,50.0,50.0,70.0,40.0
CID0_SID2_PID135_MGID6_CAT14-CAT228-CAT3167,40.0,50.0,60.0,20.0,30.0,30.0,20.0,30.0,40.0,10.0,60.0,50.0,30.0,60.0
CID0_SID2_PID136_MGID6_CAT14-CAT228-CAT3161,30.0,30.0,50.0,10.0,30.0,0.0,60.0,30.0,40.0,20.0,40.0,60.0,60.0,40.0
CID0_SID2_PID140_MGID6_CAT14-CAT228-CAT310,40.0,50.0,40.0,50.0,40.0,30.0,40.0,50.0,50.0,60.0,90.0,90.0,10.0,40.0
CID0_SID2_PID145_MGID5_CAT118-CAT280-CAT3110,20.0,20.0,50.0,20.0,40.0,30.0,40.0,10.0,24.0,40.0,20.0,70.0,10.0,40.0
CID0_SID2_PID150_MGID6_CAT18-CAT229-CAT3116,60.0,60.0,120.0,50.0,50.0,20.0,30.0,50.0,20.0,70.0,110.0,20.0,30.0,20.0
CID0_SID2_PID16_MGID6_CAT18-CAT229-CAT3113,50.0,40.0,70.0,30.0,70.0,60.0,80.0,10.0,60.0,30.0,80.0,90.0,30.0,20.0
CID0_SID2_PID181_MGID5_CAT118-CAT280-CAT3112,10.0,40.0,28.0,90.0,110.0,38.0,90.0,60.0,0.0,20.0,90.0,20.0,105.0,20.0
CID0_SID2_PID193_MGID6_CAT18-CAT229-CAT3114,70.0,120.0,80.0,90.0,130.0,50.0,40.0,90.0,100.0,70.0,80.0,120.0,90.0,90.0
CID0_SID2_PID194_MGID5_CAT118-CAT280-CAT3109,50.0,20.0,70.0,70.0,50.0,80.0,40.0,100.0,10.0,60.0,100.0,120.0,80.0,40.0
CID0_SID2_PID19_MGID6_CAT14-CAT228-CAT381,140.0,240.0,80.0,160.0,130.0,180.0,60.0,140.0,160.0,100.0,170.0,150.0,100.0,130.0
CID0_SID2_PID200_MGID6_CAT18-CAT229-CAT3113,30.0,40.0,40.0,50.0,20.0,40.0,30.0,20.0,30.0,10.0,30.0,30.0,50.0,50.0
CID0_SID2_PID201_MGID6_CAT18-CAT229-CAT3113,60.0,70.0,90.0,100.0,130.0,80.0,80.0,50.0,60.0,60.0,90.0,40.0,140.0,70.0
CID0_SID2_PID207_MGID6_CAT14-CAT228-CAT3179,130.0,140.0,90.0,60.0,50.0,130.0,70.0,120.0,60.0,110.0,100.0,40.0,90.0,100.0
CID0_SID2_PID212_MGID6_CAT120-CAT250-CAT3229,90.0,80.0,70.0,80.0,90.0,90.0,90.0,90.0,80.0,60.0,50.0,70.0,60.0,40.0
CID0_SID2_PID213_MGID6_CAT14-CAT228-CAT381,40.0,40.0,20.0,30.0,60.0,30.0,20.0,0.0,40.0,10.0,70.0,30.0,20.0,40.0
CID0_SID2_PID215_MGID6_CAT14-CAT228-CAT3149,250.0,360.0,290.0,310.0,380.0,290.0,340.0,320.0,260.0,320.0,400.0,430.0,350.0,300.0
CID0_SID2_PID216_MGID6_CAT121-CAT264-CAT3123,20.0,50.0,80.0,80.0,100.0,50.0,40.0,30.0,20.0,50.0,70.0,60.0,80.0,40.0
CID0_SID2_PID21_MGID6_CAT14-CAT228-CAT381,30.0,50.0,30.0,40.0,70.0,70.0,50.0,60.0,70.0,70.0,120.0,50.0,110.0,60.0
CID0_SID2_PID220_MGID6_CAT18-CAT229-CAT3113,60.0,40.0,30.0,40.0,40.0,50.0,30.0,50.0,50.0,30.0,10.0,60.0,40.0,20.0
CID0_SID2_PID223_MGID6_CAT120-CAT258-CAT3172,150.0,40.0,120.0,110.0,110.0,90.0,100.0,110.0,80.0,140.0,100.0,120.0,140.0,100.0
CID0_SID2_PID23_MGID6_CAT14-CAT253-CAT358,40.0,50.0,40.0,70.0,80.0,40.0,30.0,60.0,30.0,60.0,40.0,20.0,20.0,70.0
CID0_SID2_PID240_MGID6_CAT14-CAT228-CAT3180,0.0,150.0,170.0,160.0,140.0,150.0,130.0,160.0,100.0,90.0,80.0,100.0,100.0,100.0
CID0_SID2_PID250_MGID5_CAT116-CAT227-CAT397,50.0,40.0,30.0,50.0,30.0,10.0,60.0,80.0,50.0,60.0,30.0,30.0,40.0,50.0
CID0_SID2_PID26_MGID6_CAT14-CAT253-CAT3156,30.0,40.0,50.0,30.0,10.0,70.0,50.0,50.0,10.0,30.0,0.0,50.0,30.0,30.0
CID0_SID2_PID27_MGID6_CAT14-CAT228-CAT310,20.0,40.0,20.0,30.0,30.0,0.0,20.0,10.0,20.0,30.0,20.0,0.0,20.0,0.0
CID0_SID2_PID290_MGID5_CAT116-CAT225-CAT3105,110.0,140.0,140.0,140.0,170.0,70.0,190.0,110.0,80.0,60.0,190.0,120.0,70.0,107.0
CID0_SID2_PID291_MGID5_CAT116-CAT227-CAT398,70.0,70.0,30.0,50.0,110.0,50.0,44.00000000000001,48.0,27.0,50.0,80.0,30.0,64.0,90.0
CID0_SID2_PID292_MGID5_CAT116-CAT227-CAT3104,120.0,180.0,180.0,180.0,240.0,90.0,160.0,160.0,120.0,90.0,150.0,200.0,80.0,160.0
CID0_SID2_PID300_MGID6_CAT120-CAT250-CAT324,500.0,420.0,340.0,610.0,550.0,522.0000000000001,210.0,430.0,410.0,490.00000000000006,320.0,510.0,560.0,580.0
CID0_SID2_PID321_MGID5_CAT118-CAT280-CAT3109,20.0,30.0,90.0,20.0,40.0,20.0,20.0,57.00000000000001,50.0,60.0,70.0,30.0,30.0,30.0
CID0_SID2_PID345_MGID5_CAT116-CAT226-CAT396,90.0,80.0,30.0,110.0,60.0,30.0,60.0,10.0,50.0,60.0,30.0,40.0,70.0,40.0
CID0_SID2_PID363_MGID6_CAT14-CAT253-CAT377,110.0,80.0,90.0,130.0,130.0,130.0,70.0,0.0,70.0,80.0,90.0,90.0,100.0,120.0
CID0_SID2_PID379_MGID2_CAT129-CAT276-CAT3231,100.0,140.0,90.0,200.0,120.0,90.0,40.0,60.0,60.0,70.0,110.0,80.0,130.0,60.0
CID0_SID2_PID41_MGID6_CAT14-CAT253-CAT377,80.0,0.0,50.0,80.0,100.0,50.0,40.0,0.0,0.0,60.0,100.0,120.0,20.0,90.0
CID0_SID2_PID422_MGID5_CAT116-CAT225-CAT3101,50.0,70.0,80.0,90.0,60.0,40.0,80.0,70.0,60.0,20.0,90.0,60.0,70.0,50.0
CID0_SID2_PID452_MGID2_CAT129-CAT276-CAT360,20.0,30.0,30.0,20.0,30.0,10.0,10.0,30.0,10.0,30.0,40.0,20.0,90.0,0.0
CID0_SID2_PID473_MGID1_CAT17-CAT217-CAT346,90.0,60.0,30.0,80.0,70.0,30.0,40.0,10.0,30.0,40.0,50.0,60.0,20.0,50.0
CID0_SID2_PID486_MGID6_CAT120-CAT268-CAT363,270.0,230.0,280.0,220.00000000000003,260.0,190.0,240.0,200.0,210.0,150.0,190.0,270.0,210.0,210.0
CID0_SID2_PID496_MGID5_CAT116-CAT225-CAT3101,50.0,30.0,60.0,30.0,50.0,70.0,60.0,60.0,30.0,30.0,60.0,60.0,50.0,20.0
CID0_SID2_PID4_MGID2_CAT129-CAT278-CAT382,210.0,90.0,220.00000000000003,810.0,660.0,130.0,140.0,150.0,200.0,250.0,400.0,290.0,460.0,150.0
CID0_SID2_PID500_MGID6_CAT14-CAT228-CAT3179,20.0,30.0,10.0,20.0,10.0,20.0,20.0,20.0,20.0,40.0,50.0,60.0,20.0,50.0
CID0_SID2_PID549_MGID2_CAT131-CAT279-CAT3230,140.0,100.0,100.0,100.0,200.0,100.0,80.0,130.0,70.0,110.0,50.0,120.0,70.0,100.0
CID0_SID2_PID554_MGID6_CAT14-CAT228-CAT3168,80.0,0.0,110.0,70.0,70.0,80.0,50.0,30.0,80.0,10.0,80.0,110.0,140.0,70.0
CID0_SID2_PID556_MGID5_CAT116-CAT225-CAT394,30.0,20.0,40.0,30.0,50.0,30.0,40.0,30.0,30.0,10.0,40.0,20.0,30.0,50.0
CID0_SID2_PID567_MGID6_CAT120-CAT250-CAT359,110.0,80.0,30.0,80.0,110.0,150.0,70.0,50.0,30.0,80.0,80.0,30.0,30.0,50.0
CID0_SID2_PID578_MGID6_CAT14-CAT253-CAT358,110.0,60.0,50.0,60.0,90.0,10.0,80.0,90.0,90.0,110.0,150.0,60.0,60.0,70.0
CID0_SID2_PID580_MGID2_CAT129-CAT276-CAT360,140.0,110.0,120.0,190.0,340.0,200.0,250.0,230.0,230.0,240.0,440.00000000000006,320.0,450.0,170.0
CID0_SID2_PID58_MGID5_CAT115-CAT242-CAT389,0.0,50.0,50.0,60.0,80.0,50.0,30.0,40.0,20.0,70.0,80.0,80.0,90.0,40.0
CID0_SID2_PID600_MGID2_CAT129-CAT278-CAT3157,80.0,70.0,70.0,130.0,100.0,90.0,40.0,80.0,90.0,70.0,160.0,140.0,180.0,60.0
CID0_SID2_PID633_MGID5_CAT116-CAT225-CAT3105,70.0,40.0,60.0,50.0,70.0,10.0,60.0,50.0,60.0,30.0,60.0,30.0,20.0,90.0
CID0_SID2_PID634_MGID5_CAT116-CAT225-CAT399,60.0,10.0,38.0,40.0,20.0,40.0,40.0,40.0,30.0,30.0,40.0,20.0,60.0,50.0
CID0_SID2_PID635_MGID5_CAT116-CAT227-CAT3104,40.0,70.0,30.0,30.0,60.0,30.0,50.0,40.0,40.0,0.0,70.0,40.0,60.0,50.0
CID0_SID2_PID638_MGID5_CAT116-CAT225-CAT394,40.0,20.0,80.0,40.0,90.0,50.0,90.0,60.0,40.0,60.0,80.0,90.0,40.0,50.0
CID0_SID2_PID644_MGID4_CAT123-CAT210-CAT317,140.0,160.0,60.0,140.0,140.0,100.0,110.0,160.0,90.0,110.0,90.0,60.0,120.0,130.0
CID0_SID2_PID645_MGID6_CAT124-CAT269-CAT3139,50.0,60.0,10.0,55.00000000000001,20.0,50.0,20.0,20.0,40.0,30.0,80.0,40.0,80.0,30.0
CID0_SID2_PID650_MGID6_CAT110-CAT233-CAT3160,68.0,90.0,70.0,70.0,80.0,100.0,60.0,50.0,60.0,50.0,60.0,20.0,30.0,50.0
CID0_SID2_PID670_MGID2_CAT131-CAT279-CAT3227,30.0,60.0,30.0,40.0,40.0,80.0,60.0,60.0,40.0,70.0,50.0,40.0,20.0,40.0
CID0_SID2_PID686_MGID2_CAT10-CAT221-CAT3221,50.0,50.0,30.0,40.0,90.0,40.0,40.0,10.0,30.0,40.0,90.0,70.0,90.0,20.0
CID0_SID2_PID691_MGID6_CAT121-CAT264-CAT319,440.00000000000006,420.0,420.0,450.0,540.0,390.0,410.0,340.0,320.0,340.0,430.0,600.0,600.0,490.00000000000006
CID0_SID2_PID6_MGID6_CAT120-CAT250-CAT3170,100.0,140.0,200.0,200.0,160.0,110.0,90.0,150.0,100.0,120.0,170.0,120.0,90.0,100.0
CID0_SID2_PID70_MGID6_CAT14-CAT228-CAT381,330.0,380.0,440.00000000000006,530.0,440.00000000000006,420.0,280.0,170.0,190.0,310.0,300.0,390.0,470.0,370.0
CID0_SID2_PID715_MGID6_CAT110-CAT238-CAT3190,70.0,50.0,30.0,90.0,70.0,100.0,40.0,40.0,90.0,60.0,70.0,90.0,90.0,80.0
CID0_SID2_PID719_MGID6_CAT110-CAT257-CAT3205,10.0,50.0,20.0,60.0,20.0,17.0,20.0,30.0,20.0,30.0,40.0,50.0,20.0,50.0
CID0_SID2_PID728_MGID6_CAT120-CAT258-CAT374,60.0,40.0,20.0,20.0,20.0,70.0,40.0,50.0,30.0,20.0,50.0,40.0,70.0,30.0
CID0_SID2_PID76_MGID6_CAT18-CAT229-CAT3113,150.0,100.0,90.0,140.0,90.0,140.0,120.0,160.0,130.0,100.0,80.0,0.0,170.0,160.0
CID0_SID2_PID774_MGID6_CAT14-CAT253-CAT377,60.0,100.0,80.0,100.0,90.0,90.0,90.0,100.0,70.0,50.0,100.0,40.0,120.0,120.0
CID0_SID2_PID775_MGID6_CAT14-CAT228-CAT3167,260.0,250.0,220.00000000000003,260.0,260.0,220.00000000000003,130.0,170.0,160.0,210.0,200.0,80.0,300.0,70.0
CID0_SID2_PID77_MGID6_CAT18-CAT229-CAT3113,40.0,20.0,10.0,50.0,60.0,40.0,50.0,60.0,40.0,20.0,10.0,40.0,50.0,60.0
CID0_SID2_PID783_MGID5_CAT122-CAT281-CAT356,60.0,100.0,0.0,70.0,80.0,100.0,80.0,80.0,50.0,110.0,70.0,110.0,170.0,120.0
CID0_SID2_PID802_MGID0_CAT15-CAT27-CAT366,430.0,210.0,250.0,200.0,0.0,0.0,0.0,40.0,140.0,0.0,30.0,0.0,70.0,60.0
CID0_SID2_PID829_MGID3_CAT111-CAT235-CAT371,50.0,50.0,20.0,40.0,20.0,10.0,40.0,80.0,30.0,50.0,60.0,0.0,80.0,40.0
CID0_SID2_PID834_MGID0_CAT128-CAT272-CAT3154,80.0,50.0,170.0,160.0,140.0,170.0,130.0,90.0,120.0,150.0,310.0,130.0,120.0,120.0
CID0_SID2_PID843_MGID6_CAT14-CAT228-CAT3167,100.0,60.0,50.0,80.0,90.0,50.0,40.0,50.0,80.0,50.0,100.0,60.0,100.0,90.0
CID0_SID2_PID93_MGID6_CAT121-CAT261-CAT3223,80.0,60.0,60.0,70.0,70.0,60.0,30.0,30.0,50.0,30.0,68.0,50.0,40.0,30.0
CID0_SID8_PID411_MGID0_CAT128-CAT272-CAT3218,90.0,40.0,70.0,50.0,130.0,110.0,30.0,0.0,30.0,40.0,120.0,100.0,120.0,80.0
CID0_SID8_PID90_MGID6_CAT14-CAT253-CAT377,20.0,40.0,10.0,40.0,50.0,47.0,70.0,60.0,0.0,110.0,150.0,220.00000000000003,140.0,110.0
